bin_id,timestamp,waste_level_kg,capacity_kg,fill_percentage,day_of_week,hour,is_weekend,is_market_area
BIN002,2024-01-07 06:00:00,43.69,120,36.4,6,6,1,0
BIN002,2024-01-07 12:00:00,46.18,120,38.5,6,12,1,0
BIN002,2024-01-07 18:00:00,56.44,120,47.0,6,18,1,0
BIN002,2024-01-08 00:00:00,56.05,120,46.7,0,0,0,0
BIN002,2024-01-08 06:00:00,64.89,120,54.1,0,6,0,0
BIN002,2024-01-08 12:00:00,69.64,120,58.0,0,12,0,0
BIN002,2024-01-08 18:00:00,77.63,120,64.7,0,18,0,0
BIN002,2024-01-09 00:00:00,81.15,120,67.6,1,0,0,0
BIN002,2024-01-09 06:00:00,84.91,120,70.8,1,6,0,0
BIN002,2024-01-09 12:00:00,88.07,120,73.4,1,12,0,0
BIN002,2024-01-09 18:00:00,90.48,120,75.4,1,18,0,0
BIN002,2024-01-10 00:00:00,96.33,120,80.3,2,0,0,0
BIN002,2024-01-10 06:00:00,18.67,120,15.6,2,6,0,0
BIN002,2024-01-10 12:00:00,20.26,120,16.9,2,12,0,0
BIN002,2024-01-10 18:00:00,28.6,120,23.8,2,18,0,0
BIN002,2024-01-11 00:00:00,31.67,120,26.4,3,0,0,0
BIN002,2024-01-11 06:00:00,35.21,120,29.3,3,6,0,0
BIN002,2024-01-11 12:00:00,40.42,120,33.7,3,12,0,0
BIN002,2024-01-11 18:00:00,45.93,120,38.3,3,18,0,0
BIN002,2024-01-12 00:00:00,46.04,120,38.4,4,0,0,0
BIN002,2024-01-12 06:00:00,51.02,120,42.5,4,6,0,0
BIN002,2024-01-12 12:00:00,54.99,120,45.8,4,12,0,0
BIN002,2024-01-12 18:00:00,61.11,120,50.9,4,18,0,0
BIN002,2024-01-13 00:00:00,62.4,120,52.0,5,0,1,0
BIN002,2024-01-13 06:00:00,67.94,120,56.6,5,6,1,0
BIN002,2024-01-13 12:00:00,78.87,120,65.7,5,12,1,0
BIN002,2024-01-13 18:00:00,81.47,120,67.9,5,18,1,0
BIN002,2024-01-14 00:00:00,90.3,120,75.2,6,0,1,0
BIN002,2024-01-14 06:00:00,94.14,120,78.4,6,6,1,0
BIN002,2024-01-14 12:00:00,98.65,120,82.2,6,12,1,0
BIN002,2024-01-14 18:00:00,9.45,120,7.9,6,18,1,0
BIN002,2024-01-15 00:00:00,17.84,120,14.9,0,0,0,0
BIN002,2024-01-15 06:00:00,17.49,120,14.6,0,6,0,0
BIN002,2024-01-15 12:00:00,21.71,120,18.1,0,12,0,0
BIN002,2024-01-15 18:00:00,30.13,120,25.1,0,18,0,0
BIN002,2024-01-16 00:00:00,32.27,120,26.9,1,0,0,0
BIN002,2024-01-16 06:00:00,35.56,120,29.6,1,6,0,0
BIN002,2024-01-16 12:00:00,44.03,120,36.7,1,12,0,0
BIN002,2024-01-16 18:00:00,44.88,120,37.4,1,18,0,0
BIN002,2024-01-17 00:00:00,49.49,120,41.2,2,0,0,0
BIN002,2024-01-17 06:00:00,53.27,120,44.4,2,6,0,0
BIN002,2024-01-17 12:00:00,58.74,120,49.0,2,12,0,0
BIN002,2024-01-17 18:00:00,65.36,120,54.5,2,18,0,0
BIN002,2024-01-18 00:00:00,70.33,120,58.6,3,0,0,0
BIN002,2024-01-18 06:00:00,72.77,120,60.6,3,6,0,0
BIN002,2024-01-18 12:00:00,78.26,120,65.2,3,12,0,0
BIN002,2024-01-18 18:00:00,81.2,120,67.7,3,18,0,0
BIN002,2024-01-19 00:00:00,83.53,120,69.6,4,0,0,0
BIN002,2024-01-19 06:00:00,92.43,120,77.0,4,6,0,0
BIN002,2024-01-19 12:00:00,99.03,120,82.5,4,12,0,0
BIN002,2024-01-19 18:00:00,21.1,120,17.6,4,18,0,0
BIN002,2024-01-20 00:00:00,22.23,120,18.5,5,0,1,0
BIN002,2024-01-20 06:00:00,28.31,120,23.6,5,6,1,0
BIN002,2024-01-20 12:00:00,30.2,120,25.2,5,12,1,0
BIN002,2024-01-20 18:00:00,41.32,120,34.4,5,18,1,0
BIN002,2024-01-21 00:00:00,42.96,120,35.8,6,0,1,0
BIN002,2024-01-21 06:00:00,46.16,120,38.5,6,6,1,0
BIN002,2024-01-21 12:00:00,56.32,120,46.9,6,12,1,0
BIN002,2024-01-21 18:00:00,62.4,120,52.0,6,18,1,0
BIN002,2024-01-22 00:00:00,65.98,120,55.0,0,0,0,0
BIN002,2024-01-22 06:00:00,70.18,120,58.5,0,6,0,0
BIN002,2024-01-22 12:00:00,80.33,120,66.9,0,12,0,0
BIN002,2024-01-22 18:00:00,81.8,120,68.2,0,18,0,0
BIN002,2024-01-23 00:00:00,88.12,120,73.4,1,0,0,0
BIN002,2024-01-23 06:00:00,93.15,120,77.6,1,6,0,0
BIN002,2024-01-23 12:00:00,97.26,120,81.0,1,12,0,0
BIN002,2024-01-23 18:00:00,13.28,120,11.1,1,18,0,0
BIN002,2024-01-24 00:00:00,16.35,120,13.6,2,0,0,0
BIN002,2024-01-24 06:00:00,20.17,120,16.8,2,6,0,0
BIN002,2024-01-24 12:00:00,25.61,120,21.3,2,12,0,0
BIN002,2024-01-24 18:00:00,30.25,120,25.2,2,18,0,0
BIN002,2024-01-25 00:00:00,36.1,120,30.1,3,0,0,0
BIN002,2024-01-25 06:00:00,40.08,120,33.4,3,6,0,0
BIN002,2024-01-25 12:00:00,44.13,120,36.8,3,12,0,0
BIN002,2024-01-25 18:00:00,53.55,120,44.6,3,18,0,0
BIN002,2024-01-26 00:00:00,56.15,120,46.8,4,0,0,0
BIN002,2024-01-26 06:00:00,61.07,120,50.9,4,6,0,0
BIN002,2024-01-26 12:00:00,65.05,120,54.2,4,12,0,0
BIN002,2024-01-26 18:00:00,68.67,120,57.2,4,18,0,0
BIN002,2024-01-27 00:00:00,72.08,120,60.1,5,0,1,0
BIN002,2024-01-27 06:00:00,77.72,120,64.8,5,6,1,0
BIN002,2024-01-27 12:00:00,88.76,120,74.0,5,12,1,0
BIN002,2024-01-27 18:00:00,93.23,120,77.7,5,18,1,0
BIN002,2024-01-28 00:00:00,96.66,120,80.6,6,0,1,0
BIN002,2024-01-28 06:00:00,13.58,120,11.3,6,6,1,0
BIN002,2024-01-28 12:00:00,19.33,120,16.1,6,12,1,0
BIN002,2024-01-28 18:00:00,29.43,120,24.5,6,18,1,0
BIN002,2024-01-29 00:00:00,33.06,120,27.6,0,0,0,0
BIN002,2024-01-29 06:00:00,38.07,120,31.7,0,6,0,0
BIN002,2024-01-29 12:00:00,37.11,120,30.9,0,12,0,0
BIN002,2024-01-29 18:00:00,41.5,120,34.6,0,18,0,0
BIN002,2024-01-30 00:00:00,47.01,120,39.2,1,0,0,0
BIN002,2024-01-30 06:00:00,51.14,120,42.6,1,6,0,0
BIN002,2024-01-30 12:00:00,52.56,120,43.8,1,12,0,0
BIN002,2024-01-30 18:00:00,61.72,120,51.4,1,18,0,0
BIN002,2024-01-31 00:00:00,70.31,120,58.6,2,0,0,0
BIN002,2024-01-31 06:00:00,70.89,120,59.1,2,6,0,0
BIN002,2024-01-31 12:00:00,77.24,120,64.4,2,12,0,0
BIN002,2024-01-31 18:00:00,82.9,120,69.1,2,18,0,0
BIN002,2024-02-01 00:00:00,88.45,120,73.7,3,0,0,0
BIN002,2024-02-01 06:00:00,94.27,120,78.6,3,6,0,0
BIN002,2024-02-01 12:00:00,101.41,120,84.5,3,12,0,0
BIN002,2024-02-01 18:00:00,17.99,120,15.0,3,18,0,0
BIN002,2024-02-02 00:00:00,20.96,120,17.5,4,0,0,0
BIN002,2024-02-02 06:00:00,24.77,120,20.6,4,6,0,0
BIN002,2024-02-02 12:00:00,32.07,120,26.7,4,12,0,0
BIN002,2024-02-02 18:00:00,37.32,120,31.1,4,18,0,0
BIN002,2024-02-03 00:00:00,43.44,120,36.2,5,0,1,0
BIN002,2024-02-03 06:00:00,49.1,120,40.9,5,6,1,0
BIN002,2024-02-03 12:00:00,55.53,120,46.3,5,12,1,0
BIN002,2024-02-03 18:00:00,65.8,120,54.8,5,18,1,0
BIN002,2024-02-04 00:00:00,66.08,120,55.1,6,0,1,0
BIN002,2024-02-04 06:00:00,75.68,120,63.1,6,6,1,0
BIN002,2024-02-04 12:00:00,80.36,120,67.0,6,12,1,0
BIN002,2024-02-04 18:00:00,83.48,120,69.6,6,18,1,0
BIN002,2024-02-05 00:00:00,88.28,120,73.6,0,0,0,0
BIN002,2024-02-05 06:00:00,92.45,120,77.0,0,6,0,0
BIN002,2024-02-05 12:00:00,99.12,120,82.6,0,12,0,0
BIN002,2024-02-05 18:00:00,12.79,120,10.7,0,18,0,0
BIN002,2024-02-06 00:00:00,16.57,120,13.8,1,0,0,0
BIN002,2024-02-06 06:00:00,17.33,120,14.4,1,6,0,0
BIN002,2024-02-06 12:00:00,20.85,120,17.4,1,12,0,0
BIN002,2024-02-06 18:00:00,24.09,120,20.1,1,18,0,0
BIN002,2024-02-07 00:00:00,29.32,120,24.4,2,0,0,0
BIN002,2024-02-07 06:00:00,37.25,120,31.0,2,6,0,0
BIN002,2024-02-07 12:00:00,41.21,120,34.3,2,12,0,0
BIN002,2024-02-07 18:00:00,49.0,120,40.8,2,18,0,0
BIN002,2024-02-08 00:00:00,55.72,120,46.4,3,0,0,0
BIN002,2024-02-08 06:00:00,59.1,120,49.2,3,6,0,0
BIN002,2024-02-08 12:00:00,64.92,120,54.1,3,12,0,0
BIN002,2024-02-08 18:00:00,70.47,120,58.7,3,18,0,0
BIN002,2024-02-09 00:00:00,74.03,120,61.7,4,0,0,0
BIN002,2024-02-09 06:00:00,81.45,120,67.9,4,6,0,0
BIN002,2024-02-09 12:00:00,88.62,120,73.9,4,12,0,0
BIN002,2024-02-09 18:00:00,90.47,120,75.4,4,18,0,0
BIN002,2024-02-10 00:00:00,94.6,120,78.8,5,0,1,0
BIN002,2024-02-10 06:00:00,98.66,120,82.2,5,6,1,0
BIN002,2024-02-10 12:00:00,21.24,120,17.7,5,12,1,0
BIN002,2024-02-10 18:00:00,29.34,120,24.5,5,18,1,0
BIN002,2024-02-11 00:00:00,36.62,120,30.5,6,0,1,0
BIN002,2024-02-11 06:00:00,40.93,120,34.1,6,6,1,0
BIN002,2024-02-11 12:00:00,43.11,120,35.9,6,12,1,0
BIN002,2024-02-11 18:00:00,51.97,120,43.3,6,18,1,0
BIN002,2024-02-12 00:00:00,53.81,120,44.8,0,0,0,0
BIN002,2024-02-12 06:00:00,60.33,120,50.3,0,6,0,0
BIN002,2024-02-12 12:00:00,63.37,120,52.8,0,12,0,0
BIN002,2024-02-12 18:00:00,65.85,120,54.9,0,18,0,0
BIN002,2024-02-13 00:00:00,71.39,120,59.5,1,0,0,0
BIN002,2024-02-13 06:00:00,71.28,120,59.4,1,6,0,0
BIN002,2024-02-13 12:00:00,76.64,120,63.9,1,12,0,0
BIN002,2024-02-13 18:00:00,78.96,120,65.8,1,18,0,0
BIN002,2024-02-14 00:00:00,86.94,120,72.5,2,0,0,0
BIN002,2024-02-14 06:00:00,91.52,120,76.3,2,6,0,0
BIN002,2024-02-14 12:00:00,92.45,120,77.0,2,12,0,0
BIN002,2024-02-14 18:00:00,97.39,120,81.2,2,18,0,0
BIN002,2024-02-15 00:00:00,21.04,120,17.5,3,0,0,0
BIN002,2024-02-15 06:00:00,22.21,120,18.5,3,6,0,0
BIN002,2024-02-15 12:00:00,26.87,120,22.4,3,12,0,0
BIN002,2024-02-15 18:00:00,32.32,120,26.9,3,18,0,0
BIN002,2024-02-16 00:00:00,34.13,120,28.4,4,0,0,0
BIN002,2024-02-16 06:00:00,35.83,120,29.9,4,6,0,0
BIN002,2024-02-16 12:00:00,44.39,120,37.0,4,12,0,0
BIN002,2024-02-16 18:00:00,47.2,120,39.3,4,18,0,0
BIN002,2024-02-17 00:00:00,50.15,120,41.8,5,0,1,0
BIN002,2024-02-17 06:00:00,54.81,120,45.7,5,6,1,0
BIN002,2024-02-17 12:00:00,62.6,120,52.2,5,12,1,0
BIN002,2024-02-17 18:00:00,68.97,120,57.5,5,18,1,0
BIN002,2024-02-18 00:00:00,73.88,120,61.6,6,0,1,0
BIN002,2024-02-18 06:00:00,83.22,120,69.3,6,6,1,0
BIN002,2024-02-18 12:00:00,85.98,120,71.7,6,12,1,0
BIN002,2024-02-18 18:00:00,95.45,120,79.5,6,18,1,0
BIN002,2024-02-19 00:00:00,98.44,120,82.0,0,0,0,0
BIN002,2024-02-19 06:00:00,17.92,120,14.9,0,6,0,0
BIN002,2024-02-19 12:00:00,16.8,120,14.0,0,12,0,0
BIN002,2024-02-19 18:00:00,23.64,120,19.7,0,18,0,0
BIN002,2024-02-20 00:00:00,28.03,120,23.4,1,0,0,0
BIN002,2024-02-20 06:00:00,31.02,120,25.8,1,6,0,0
BIN002,2024-02-20 12:00:00,40.06,120,33.4,1,12,0,0
BIN002,2024-02-20 18:00:00,41.62,120,34.7,1,18,0,0
BIN002,2024-02-21 00:00:00,47.01,120,39.2,2,0,0,0
BIN002,2024-02-21 06:00:00,49.93,120,41.6,2,6,0,0
BIN002,2024-02-21 12:00:00,55.97,120,46.6,2,12,0,0
BIN002,2024-02-21 18:00:00,60.42,120,50.4,2,18,0,0
BIN002,2024-02-22 00:00:00,67.11,120,55.9,3,0,0,0
BIN002,2024-02-22 06:00:00,73.58,120,61.3,3,6,0,0
BIN002,2024-02-22 12:00:00,76.43,120,63.7,3,12,0,0
BIN002,2024-02-22 18:00:00,82.17,120,68.5,3,18,0,0
BIN002,2024-02-23 00:00:00,87.12,120,72.6,4,0,0,0
BIN002,2024-02-23 06:00:00,91.05,120,75.9,4,6,0,0
BIN002,2024-02-23 12:00:00,97.24,120,81.0,4,12,0,0
BIN002,2024-02-23 18:00:00,15.17,120,12.6,4,18,0,0
BIN002,2024-02-24 00:00:00,25.44,120,21.2,5,0,1,0
BIN002,2024-02-24 06:00:00,27.82,120,23.2,5,6,1,0
BIN002,2024-02-24 12:00:00,36.0,120,30.0,5,12,1,0
BIN002,2024-02-24 18:00:00,41.26,120,34.4,5,18,1,0
BIN002,2024-02-25 00:00:00,45.35,120,37.8,6,0,1,0
BIN002,2024-02-25 06:00:00,52.46,120,43.7,6,6,1,0
BIN002,2024-02-25 12:00:00,55.39,120,46.2,6,12,1,0
BIN002,2024-02-25 18:00:00,63.16,120,52.6,6,18,1,0
BIN002,2024-02-26 00:00:00,69.77,120,58.1,0,0,0,0
BIN002,2024-02-26 06:00:00,69.99,120,58.3,0,6,0,0
BIN002,2024-02-26 12:00:00,76.66,120,63.9,0,12,0,0
BIN002,2024-02-26 18:00:00,81.33,120,67.8,0,18,0,0
BIN002,2024-02-27 00:00:00,81.28,120,67.7,1,0,0,0
BIN002,2024-02-27 06:00:00,90.12,120,75.1,1,6,0,0
BIN002,2024-02-27 12:00:00,95.92,120,79.9,1,12,0,0
BIN002,2024-02-27 18:00:00,98.65,120,82.2,1,18,0,0
BIN002,2024-02-28 00:00:00,8.86,120,7.4,2,0,0,0
BIN002,2024-02-28 06:00:00,17.83,120,14.9,2,6,0,0
BIN002,2024-02-28 12:00:00,23.57,120,19.6,2,12,0,0
BIN002,2024-02-28 18:00:00,25.78,120,21.5,2,18,0,0
BIN002,2024-02-29 00:00:00,27.76,120,23.1,3,0,0,0
BIN002,2024-02-29 06:00:00,31.93,120,26.6,3,6,0,0
BIN002,2024-02-29 12:00:00,41.13,120,34.3,3,12,0,0
BIN002,2024-02-29 18:00:00,43.83,120,36.5,3,18,0,0
BIN002,2024-03-01 00:00:00,49.36,120,41.1,4,0,0,0
BIN002,2024-03-01 06:00:00,52.32,120,43.6,4,6,0,0
BIN002,2024-03-01 12:00:00,60.62,120,50.5,4,12,0,0
BIN002,2024-03-01 18:00:00,60.35,120,50.3,4,18,0,0
BIN002,2024-03-02 00:00:00,64.98,120,54.1,5,0,1,0
BIN002,2024-03-02 06:00:00,65.4,120,54.5,5,6,1,0
BIN002,2024-03-02 12:00:00,74.57,120,62.1,5,12,1,0
BIN002,2024-03-02 18:00:00,86.91,120,72.4,5,18,1,0
BIN002,2024-03-03 00:00:00,88.87,120,74.1,6,0,1,0
BIN002,2024-03-03 06:00:00,95.82,120,79.8,6,6,1,0
BIN002,2024-03-03 12:00:00,107.3,120,89.4,6,12,1,0
BIN002,2024-03-03 18:00:00,20.28,120,16.9,6,18,1,0
BIN002,2024-03-04 00:00:00,22.79,120,19.0,0,0,0,0
BIN002,2024-03-04 06:00:00,27.87,120,23.2,0,6,0,0
BIN002,2024-03-04 12:00:00,29.57,120,24.6,0,12,0,0
BIN002,2024-03-04 18:00:00,39.18,120,32.6,0,18,0,0
BIN002,2024-03-05 00:00:00,40.67,120,33.9,1,0,0,0
BIN002,2024-03-05 06:00:00,43.91,120,36.6,1,6,0,0
BIN002,2024-03-05 12:00:00,51.11,120,42.6,1,12,0,0
BIN002,2024-03-05 18:00:00,55.14,120,45.9,1,18,0,0
BIN002,2024-03-06 00:00:00,59.48,120,49.6,2,0,0,0
BIN002,2024-03-06 06:00:00,63.81,120,53.2,2,6,0,0
BIN002,2024-03-06 12:00:00,72.16,120,60.1,2,12,0,0
BIN002,2024-03-06 18:00:00,72.81,120,60.7,2,18,0,0
BIN002,2024-03-07 00:00:00,75.46,120,62.9,3,0,0,0
BIN002,2024-03-07 06:00:00,79.7,120,66.4,3,6,0,0
BIN002,2024-03-07 12:00:00,84.81,120,70.7,3,12,0,0
BIN002,2024-03-07 18:00:00,90.88,120,75.7,3,18,0,0
BIN002,2024-03-08 00:00:00,94.5,120,78.7,4,0,0,0
BIN002,2024-03-08 06:00:00,97.86,120,81.6,4,6,0,0
BIN002,2024-03-08 12:00:00,18.06,120,15.1,4,12,0,0
BIN002,2024-03-08 18:00:00,20.99,120,17.5,4,18,0,0
BIN002,2024-03-09 00:00:00,24.49,120,20.4,5,0,1,0
BIN002,2024-03-09 06:00:00,29.72,120,24.8,5,6,1,0
BIN002,2024-03-09 12:00:00,41.79,120,34.8,5,12,1,0
BIN002,2024-03-09 18:00:00,48.75,120,40.6,5,18,1,0
BIN002,2024-03-10 00:00:00,55.38,120,46.2,6,0,1,0
BIN002,2024-03-10 06:00:00,58.53,120,48.8,6,6,1,0
BIN002,2024-03-10 12:00:00,67.37,120,56.1,6,12,1,0
BIN002,2024-03-10 18:00:00,74.23,120,61.9,6,18,1,0
BIN002,2024-03-11 00:00:00,76.19,120,63.5,0,0,0,0
BIN002,2024-03-11 06:00:00,81.23,120,67.7,0,6,0,0
BIN002,2024-03-11 12:00:00,90.09,120,75.1,0,12,0,0
BIN002,2024-03-11 18:00:00,92.19,120,76.8,0,18,0,0
BIN002,2024-03-12 00:00:00,96.16,120,80.1,1,0,0,0
BIN002,2024-03-12 06:00:00,11.2,120,9.3,1,6,0,0
BIN002,2024-03-12 12:00:00,18.12,120,15.1,1,12,0,0
BIN002,2024-03-12 18:00:00,18.6,120,15.5,1,18,0,0
BIN002,2024-03-13 00:00:00,24.63,120,20.5,2,0,0,0
BIN002,2024-03-13 06:00:00,26.62,120,22.2,2,6,0,0
BIN002,2024-03-13 12:00:00,30.49,120,25.4,2,12,0,0
BIN002,2024-03-13 18:00:00,35.27,120,29.4,2,18,0,0
BIN002,2024-03-14 00:00:00,39.92,120,33.3,3,0,0,0
BIN002,2024-03-14 06:00:00,43.79,120,36.5,3,6,0,0
BIN002,2024-03-14 12:00:00,51.14,120,42.6,3,12,0,0
BIN002,2024-03-14 18:00:00,55.68,120,46.4,3,18,0,0
BIN002,2024-03-15 00:00:00,60.67,120,50.6,4,0,0,0
BIN002,2024-03-15 06:00:00,61.59,120,51.3,4,6,0,0
BIN002,2024-03-15 12:00:00,72.78,120,60.7,4,12,0,0
BIN002,2024-03-15 18:00:00,71.67,120,59.7,4,18,0,0
BIN002,2024-03-16 00:00:00,82.09,120,68.4,5,0,1,0
BIN002,2024-03-16 06:00:00,80.37,120,67.0,5,6,1,0
BIN002,2024-03-16 12:00:00,90.7,120,75.6,5,12,1,0
BIN002,2024-03-16 18:00:00,95.63,120,79.7,5,18,1,0
BIN002,2024-03-17 00:00:00,99.51,120,82.9,6,0,1,0
BIN002,2024-03-17 06:00:00,16.71,120,13.9,6,6,1,0
BIN002,2024-03-17 12:00:00,20.63,120,17.2,6,12,1,0
BIN002,2024-03-17 18:00:00,33.91,120,28.3,6,18,1,0
BIN002,2024-03-18 00:00:00,31.38,120,26.2,0,0,0,0
BIN002,2024-03-18 06:00:00,38.76,120,32.3,0,6,0,0
BIN002,2024-03-18 12:00:00,43.97,120,36.6,0,12,0,0
BIN002,2024-03-18 18:00:00,49.28,120,41.1,0,18,0,0
BIN002,2024-03-19 00:00:00,48.28,120,40.2,1,0,0,0
BIN002,2024-03-19 06:00:00,50.54,120,42.1,1,6,0,0
BIN002,2024-03-19 12:00:00,56.9,120,47.4,1,12,0,0
BIN002,2024-03-19 18:00:00,58.42,120,48.7,1,18,0,0
BIN002,2024-03-20 00:00:00,65.12,120,54.3,2,0,0,0
BIN002,2024-03-20 06:00:00,67.96,120,56.6,2,6,0,0
BIN002,2024-03-20 12:00:00,73.75,120,61.5,2,12,0,0
BIN002,2024-03-20 18:00:00,81.3,120,67.7,2,18,0,0
BIN002,2024-03-21 00:00:00,87.92,120,73.3,3,0,0,0
BIN002,2024-03-21 06:00:00,89.9,120,74.9,3,6,0,0
BIN002,2024-03-21 12:00:00,93.25,120,77.7,3,12,0,0
BIN002,2024-03-21 18:00:00,95.77,120,79.8,3,18,0,0
BIN002,2024-03-22 00:00:00,100.67,120,83.9,4,0,0,0
BIN002,2024-03-22 06:00:00,7.65,120,6.4,4,6,0,0
BIN002,2024-03-22 12:00:00,18.77,120,15.6,4,12,0,0
BIN002,2024-03-22 18:00:00,21.2,120,17.7,4,18,0,0
BIN002,2024-03-23 00:00:00,29.64,120,24.7,5,0,1,0
BIN002,2024-03-23 06:00:00,31.72,120,26.4,5,6,1,0
BIN002,2024-03-23 12:00:00,44.81,120,37.3,5,12,1,0
BIN002,2024-03-23 18:00:00,54.24,120,45.2,5,18,1,0
BIN002,2024-03-24 00:00:00,57.26,120,47.7,6,0,1,0
BIN002,2024-03-24 06:00:00,65.25,120,54.4,6,6,1,0
BIN002,2024-03-24 12:00:00,70.24,120,58.5,6,12,1,0
BIN002,2024-03-24 18:00:00,77.9,120,64.9,6,18,1,0
BIN002,2024-03-25 00:00:00,77.56,120,64.6,0,0,0,0
BIN002,2024-03-25 06:00:00,81.27,120,67.7,0,6,0,0
BIN002,2024-03-25 12:00:00,86.03,120,71.7,0,12,0,0
BIN002,2024-03-25 18:00:00,90.83,120,75.7,0,18,0,0
BIN002,2024-03-26 00:00:00,96.59,120,80.5,1,0,0,0
BIN002,2024-03-26 06:00:00,95.72,120,79.8,1,6,0,0
BIN002,2024-03-26 12:00:00,19.9,120,16.6,1,12,0,0
BIN002,2024-03-26 18:00:00,23.86,120,19.9,1,18,0,0
BIN002,2024-03-27 00:00:00,29.92,120,24.9,2,0,0,0
BIN002,2024-03-27 06:00:00,35.16,120,29.3,2,6,0,0
BIN002,2024-03-27 12:00:00,38.92,120,32.4,2,12,0,0
BIN002,2024-03-27 18:00:00,41.28,120,34.4,2,18,0,0
BIN002,2024-03-28 00:00:00,47.24,120,39.4,3,0,0,0
BIN002,2024-03-28 06:00:00,51.75,120,43.1,3,6,0,0
BIN002,2024-03-28 12:00:00,59.13,120,49.3,3,12,0,0
BIN002,2024-03-28 18:00:00,65.7,120,54.8,3,18,0,0
BIN002,2024-03-29 00:00:00,69.55,120,58.0,4,0,0,0
BIN002,2024-03-29 06:00:00,71.16,120,59.3,4,6,0,0
BIN002,2024-03-29 12:00:00,75.83,120,63.2,4,12,0,0
BIN002,2024-03-29 18:00:00,78.99,120,65.8,4,18,0,0
BIN002,2024-03-30 00:00:00,82.66,120,68.9,5,0,1,0
BIN002,2024-03-30 06:00:00,90.99,120,75.8,5,6,1,0
BIN002,2024-03-30 12:00:00,97.08,120,80.9,5,12,1,0
BIN002,2024-03-30 18:00:00,10.21,120,8.5,5,18,1,0
BIN003,2024-01-01 00:00:00,29.7,150,19.8,0,0,0,1
BIN003,2024-01-01 06:00:00,33.4,150,22.3,0,6,0,1
BIN003,2024-01-01 12:00:00,36.28,150,24.2,0,12,0,1
BIN003,2024-01-01 18:00:00,43.12,150,28.7,0,18,0,1
BIN003,2024-01-02 00:00:00,50.68,150,33.8,1,0,0,1
BIN003,2024-01-02 06:00:00,59.45,150,39.6,1,6,0,1
BIN003,2024-01-02 12:00:00,65.65,150,43.8,1,12,0,1
BIN003,2024-01-02 18:00:00,75.28,150,50.2,1,18,0,1
BIN003,2024-01-03 00:00:00,79.57,150,53.0,2,0,0,1
BIN003,2024-01-03 06:00:00,87.74,150,58.5,2,6,0,1
BIN003,2024-01-03 12:00:00,99.15,150,66.1,2,12,0,1
BIN003,2024-01-03 18:00:00,103.39,150,68.9,2,18,0,1
BIN003,2024-01-04 00:00:00,109.49,150,73.0,3,0,0,1
BIN003,2024-01-04 06:00:00,116.76,150,77.8,3,6,0,1
BIN003,2024-01-04 12:00:00,126.1,150,84.1,3,12,0,1
BIN003,2024-01-04 18:00:00,17.76,150,11.8,3,18,0,1
BIN003,2024-01-05 00:00:00,21.89,150,14.6,4,0,0,1
BIN003,2024-01-05 06:00:00,27.32,150,18.2,4,6,0,1
BIN003,2024-01-05 12:00:00,38.8,150,25.9,4,12,0,1
BIN003,2024-01-05 18:00:00,42.45,150,28.3,4,18,0,1
BIN003,2024-01-06 00:00:00,46.9,150,31.3,5,0,1,1
BIN003,2024-01-06 06:00:00,57.06,150,38.0,5,6,1,1
BIN003,2024-01-06 12:00:00,66.44,150,44.3,5,12,1,1
BIN003,2024-01-06 18:00:00,76.4,150,50.9,5,18,1,1
BIN003,2024-01-07 00:00:00,83.3,150,55.5,6,0,1,1
BIN003,2024-01-07 06:00:00,93.53,150,62.4,6,6,1,1
BIN003,2024-01-07 12:00:00,105.8,150,70.5,6,12,1,1
BIN003,2024-01-07 18:00:00,120.21,150,80.1,6,18,1,1
BIN003,2024-01-08 00:00:00,129.85,150,86.6,0,0,0,1
BIN003,2024-01-08 06:00:00,12.52,150,8.3,0,6,0,1
BIN003,2024-01-08 12:00:00,29.46,150,19.6,0,12,0,1
BIN003,2024-01-08 18:00:00,34.22,150,22.8,0,18,0,1
BIN003,2024-01-09 00:00:00,46.01,150,30.7,1,0,0,1
BIN003,2024-01-09 06:00:00,50.02,150,33.3,1,6,0,1
BIN003,2024-01-09 12:00:00,57.49,150,38.3,1,12,0,1
BIN003,2024-01-09 18:00:00,63.56,150,42.4,1,18,0,1
BIN003,2024-01-10 00:00:00,71.58,150,47.7,2,0,0,1
BIN003,2024-01-10 06:00:00,76.06,150,50.7,2,6,0,1
BIN003,2024-01-10 12:00:00,78.36,150,52.2,2,12,0,1
BIN003,2024-01-10 18:00:00,85.44,150,57.0,2,18,0,1
BIN003,2024-01-11 00:00:00,93.49,150,62.3,3,0,0,1
BIN003,2024-01-11 06:00:00,100.18,150,66.8,3,6,0,1
BIN003,2024-01-11 12:00:00,106.51,150,71.0,3,12,0,1
BIN003,2024-01-11 18:00:00,111.69,150,74.5,3,18,0,1
BIN003,2024-01-12 00:00:00,115.44,150,77.0,4,0,0,1
BIN003,2024-01-12 06:00:00,120.01,150,80.0,4,6,0,1
BIN003,2024-01-12 12:00:00,15.56,150,10.4,4,12,0,1
BIN003,2024-01-12 18:00:00,23.54,150,15.7,4,18,0,1
BIN003,2024-01-13 00:00:00,33.57,150,22.4,5,0,1,1
BIN003,2024-01-13 06:00:00,46.72,150,31.1,5,6,1,1
BIN003,2024-01-13 12:00:00,63.98,150,42.7,5,12,1,1
BIN003,2024-01-13 18:00:00,76.95,150,51.3,5,18,1,1
